uid,vid,cid,playtime,duration,date,rank
102908,101492,100011,9915,6017,20200904,4
102908,100727,100019,9918,11288,20200904,5
102914,103484,100009,6605,25124,20200904,1
102914,101536,100037,7509,10248,20200904,2
102914,105382,100013,6205,4988,20200904,3
102914,101322,100101,9070,14171,20200904,4
102914,100350,100100,6282,8704,20200904,5
102920,100356,100000,419,9056,20200904,1
102920,105343,100101,9027,11533,20200904,2
102920,104865,100131,8908,15463,20200904,3
102920,100579,100000,363,8033,20200904,4
102920,104703,100013,405,10752,20200904,5
102923,100453,100042,6943,5667,20200904,1
102923,104048,100054,9974,31198,20200904,2
102923,103995,100036,10946,6634,20200904,3
102923,102124,100019,4923,8275,20200904,4
102923,101756,100000,3992,8725,20200904,5
102926,101714,100054,8751,11800,20200904,1
102926,101368,100005,8891,7686,20200904,2
102926,101324,100018,9919,23963,20200904,3
102926,103375,100027,7126,11367,20200904,4
102926,102264,100005,6160,7500,20200904,5
102944,100801,100055,5833,3065,20200904,1
102944,101870,100000,4593,10356,20200904,2
102944,100118,100052,3006,8150,20200904,3
102944,100118,100052,2225,8150,20200904,4
102944,101402,100045,7808,8290,20200904,5
102949,103178,100037,9380,9775,20200904,1
102949,104443,100017,474,8120,20200904,2
102949,103995,100036,9312,6592,20200904,3
102949,103050,100027,9064,5855,20200904,4
102949,100011,100011,9035,8960,20200904,5
102956,102725,100224,13217,7106,20200904,1
102956,103810,100010,1934,6884,20200904,2
102956,100566,100010,7577,12190,20200904,3
102956,102314,100054,4335,99400,20200904,4
102956,103038,100010,15879,6873,20200904,5
102962,100458,100000,12177,3994,20200904,1
102962,102725,100224,9561,7106,20200904,2
102962,103899,100017,8561,31182,20200904,3
102962,103666,100091,7410,9010,20200904,4
102962,100815,100027,4501,5394,20200904,5
102964,100212,100082,15844,19870,20200904,1
102964,100801,100055,5605,3065,20200904,2
102964,101587,100019,6010,13280,20200904,3
102964,104686,100011,9136,8313,20200904,4
102964,102846,100037,9118,7234,20200904,5
102965,100778,100000,3110,11360,20200904,1
102965,100458,100000,8987,3967,20200904,2
102965,101483,100037,1696,7573,20200904,3
102965,100138,100027,4927,8313,20200904,4
102965,105876,100009,9761,9451,20200904,5
102968,101931,100240,17956,6900,20200904,1
102968,107850,100036,18065,27734,20200904,2
102968,100356,100000,9892,9010,20200904,3
102968,101678,100000,3496,14167,20200904,4
102968,105461,100179,2560,14134,20200904,5
102970,103894,100011,10424,10434,20200904,1
102970,103260,100034,10092,6200,20200904,2
102970,105699,100000,0,9100,20200904,3
102970,103104,100063,0,8281,20200904,4
102970,103104,100063,307,8281,20200904,5
102972,106931,100008,8102,30140,20200904,1
102972,100672,100024,19250,9427,20200904,2
102972,102877,100045,19394,8188,20200904,3
102972,100212,100082,7991,19870,20200904,4
102972,103801,100339,2878,11055,20200904,5
102974,102725,100224,689,7106,20200904,1
102974,104143,100028,4210,14269,20200904,2
102974,104443,100017,537,8120,20200904,3
102974,106353,100013,918,14025,20200904,4
102974,105457,100027,820,10984,20200904,5
102988,100602,100013,7940,19967,20200904,1
102988,102421,100000,3462,14070,20200904,2
102988,103471,100001,4550,56734,20200904,3
102988,103083,100000,7949,11898,20200904,4
102988,104251,100356,2989,10884,20200904,5
102991,103471,100001,10637,56734,20200904,1
102991,102725,100224,10247,7167,20200904,2
102991,103899,100017,10629,31182,20200904,3
102991,100801,100055,10635,3065,20200904,4
102991,104443,100017,32054,8119,20200904,5
102993,100212,100082,7213,19870,20200904,1
102993,103778,100057,6541,11471,20200904,2
102993,107513,100009,7305,3901,20200904,3
102993,100801,100055,7753,3065,20200904,4
102993,105554,100000,6329,5084,20200904,5
102994,109301,100197,1424,11610,20200904,1
102994,100743,100141,1165,12034,20200904,2
102994,102990,100049,12074,9967,20200904,3
102994,105415,100131,2669,13767,20200904,4
102994,105487,100048,2167,16334,20200904,5
103002,100562,100055,793,9634,20200904,1
103002,100580,100017,9458,3390,20200904,2
103002,101734,100037,21636,9753,20200904,3
103002,100698,100134,502,11050,20200904,4
103002,104321,100358,60126,13300,20200904,5
103019,100569,100000,4596,11055,20200904,1
103019,103590,100327,4622,10321,20200904,2
103019,102725,100224,11929,7106,20200904,3
103019,100483,100019,7276,10635,20200904,4
103019,104744,100009,9688,8289,20200904,5
103023,101329,100063,11405,4598,20200904,1
103023,101483,100037,10931,7595,20200904,2
103023,100884,100008,11571,15232,20200904,3
103023,102365,100054,11437,18203,20200904,4
103023,102147,100017,11418,8081,20200904,5
103027,106813,100013,3435,6641,20200904,1
103027,107547,100421,1365,54613,20200904,2
103027,101867,100027,1693,8638,20200904,3
103027,107593,100036,32487,28351,20200904,4
103027,100543,100084,1316,12028,20200904,5
103030,100961,100084,6463,7667,20200904,1
103030,105901,100009,6245,6540,20200904,2
103030,105533,100027,6273,8542,20200904,3
103030,100023,100013,7072,5800,20200904,4
103030,101145,100013,11695,11534,20200904,5
103048,101410,100054,68577,50434,20200904,1
103048,101150,100054,4996,9217,20200904,2
103048,100084,100035,976,11600,20200904,3
103048,100852,100049,779,8777,20200904,4
103048,102609,100043,1056,11099,20200904,5
103051,104065,100000,12380,7105,20200904,1
103051,100787,100069,1264,15465,20200904,2
103051,102451,100049,832,8943,20200904,3
103051,106076,100047,4792,14538,20200904,4
103051,103484,100009,12042,25124,20200904,5
103053,101062,100051,6909,7255,20200904,1
103053,101120,100037,6993,10681,20200904,2
103053,100579,100000,7040,8033,20200904,3
103053,104443,100017,6961,8120,20200904,4
103053,104732,100224,6982,6867,20200904,5
103055,104443,100017,8474,8100,20200904,1
103055,100458,100000,6000,3994,20200904,2
103055,101638,100005,8511,7300,20200904,3
103055,103791,100338,5778,8399,20200904,4
103055,103650,100333,8428,9400,20200904,5
103060,103485,100054,8432,21967,20200904,1
103060,101145,100013,4066,11534,20200904,2
103060,104190,100028,6281,10367,20200904,3
103060,103221,100052,7388,12400,20200904,4
103060,103882,100053,5038,10705,20200904,5
103094,100888,100112,7054,9451,20200904,1
103094,101745,100226,7042,9868,20200904,2
103094,100135,100055,9046,11912,20200904,3
103094,100562,100055,7046,9634,20200904,4
103094,103283,100054,6073,49016,20200904,5
103100,103163,100000,11817,6188,20200904,1
103100,100676,100054,19516,45134,20200904,2
103100,102756,100224,3186,10440,20200904,3
103100,102356,100005,436,142153,20200904,4
103100,100743,100141,9949,12034,20200904,5
103102,100046,100005,5554,9195,20200904,1
103102,103683,100017,4815,8600,20200904,2
103102,104100,100000,7131,7756,20200904,3
103102,105034,100054,7856,8359,20200904,4
103102,103386,100005,3464,7080,20200904,5
103103,103264,100063,20655,10264,20200904,1
103103,101243,100049,15900,11267,20200904,2
103103,102333,100014,5974,12838,20200904,3
103103,104177,100017,6904,7900,20200904,4
103103,103894,100011,3598,10455,20200904,5
103106,101150,100054,11663,9217,20200904,1
103106,103824,100063,11707,12334,20200904,2
103106,103024,100221,1910,9045,20200904,3
103106,100316,100054,11692,4667,20200904,4
103106,101219,100013,11693,12580,20200904,5
103129,103782,100049,5757,12179,20200904,1
103129,102465,100027,5745,6234,20200904,2
103129,103471,100001,5745,56734,20200904,3
103129,104055,100010,5779,60434,20200904,4
103129,103845,100019,5773,8200,20200904,5
103140,102290,100053,7829,8934,20200904,1
103140,101145,100013,6804,11534,20200904,2
103140,100573,100049,4825,12307,20200904,3
103140,100074,100042,6645,6340,20200904,4
103140,102004,100118,5366,13674,20200904,5
103145,103894,100011,6154,10434,20200904,1
103145,102318,100037,5895,15634,20200904,2
103145,104861,100009,8371,6850,20200904,3
103145,101756,100000,5998,8725,20200904,4
103145,100458,100000,8196,3967,20200904,5
103146,108012,100009,3904,6467,20200904,1
103146,105636,100009,3910,3771,20200904,2
103146,103710,100335,3895,9567,20200904,3
103146,100776,100000,3883,11285,20200904,4
103146,102485,100035,3925,9167,20200904,5
103153,102318,100037,8076,15655,20200904,1
103153,103458,100019,4845,11078,20200904,2
103153,104443,100017,6943,8120,20200904,3
103153,100495,100013,4857,10200,20200904,4
103153,101143,100163,6927,8614,20200904,5
103157,100801,100055,7075,3034,20200904,1
103157,102725,100224,7007,7167,20200904,2
103157,100458,100000,7027,3967,20200904,3
103157,102356,100005,6531,142153,20200904,4
103157,100885,100000,6954,9000,20200904,5
103169,104268,100270,6971,9034,20200904,1
103169,104443,100017,6973,8120,20200904,2
103169,106421,100027,7014,5666,20200904,3
103169,107111,100009,6963,6084,20200904,4
103169,106193,100000,6977,6827,20200904,5
103171,105709,100049,2968,5269,20200904,1
103171,103375,100027,2960,11367,20200904,2
103171,103633,100008,2950,9284,20200904,3
103171,104686,100011,20834,8267,20200904,4
103171,105087,100177,2912,9734,20200904,5
103187,103536,100000,13311,9567,20200904,1
103187,102092,100005,8682,7100,20200904,2
103187,103822,100063,8531,4789,20200904,3
103187,100491,100033,11603,14534,20200904,4
103187,101715,100008,4837,8450,20200904,5
103188,100955,100049,6330,17700,20200904,1
103188,104560,100000,20511,8034,20200904,2
103188,101830,100000,3809,9667,20200904,3
103188,101120,100037,2596,10635,20200904,4
103188,100388,100106,897,15334,20200904,5
103199,103778,100057,7418,11471,20200904,1
103199,103471,100001,2560,56734,20200904,2
103199,102389,100271,8563,17538,20200904,3
103199,101830,100000,30165,9706,20200904,4
103199,104048,100054,2976,31201,20200904,5
103200,103009,100011,10942,11378,20200904,1
103200,101766,100009,5009,5400,20200904,2
103200,100084,100035,17818,11600,20200904,3
103200,102756,100224,16113,10440,20200904,4
103200,100171,100012,13869,33817,20200904,5
103205,100399,100000,1934,8188,20200904,1
103205,103621,100017,1951,6817,20200904,2
103205,104618,100122,11679,11053,20200904,3
103205,100501,100011,11660,9634,20200904,4
103205,100801,100055,1872,3065,20200904,5
103216,102725,100224,4948,7106,20200904,1
103216,103686,100010,5374,8234,20200904,2
103216,101143,100163,7374,8614,20200904,3
103216,102314,100054,7378,99400,20200904,4
103216,103265,100000,5401,9955,20200904,5
103242,105920,100045,2069,8055,20200904,1
103242,103810,100010,12849,6884,20200904,2
103242,104533,100009,27864,7245,20200904,3
103242,100743,100141,12865,12034,20200904,4
103242,101061,100022,12858,9728,20200904,5
103244,102833,100019,112471,315040,20200904,1
103244,102318,100037,17787,15655,20200904,2
103244,103911,100342,1462,11334,20200904,3
103244,102859,100019,42451,13255,20200904,4
103244,101061,100022,8737,9728,20200904,5
103267,100962,100030,10792,22291,20200904,1
103267,104807,100026,4319,15253,20200904,2
103267,106817,100053,26755,13234,20200904,3
103267,101620,100027,6293,6767,20200904,4
103267,101950,100027,8764,7805,20200904,5
103278,103562,100017,6694,7756,20200904,1
103278,100801,100055,5746,3065,20200904,2
103278,100956,100023,6793,13793,20200904,3
103278,107513,100009,8780,3901,20200904,4
103278,104587,100010,6781,14934,20200904,5
103280,102725,100224,8177,7084,20200904,1
103280,101761,100087,7809,10421,20200904,2
103280,101688,100019,8620,11017,20200904,3
103280,103509,100009,6276,6574,20200904,4
103280,101874,100027,7678,9067,20200904,5
103281,102862,100291,10322,9472,20200904,1
103281,105457,100027,8956,10984,20200904,2
103281,104587,100010,7946,14934,20200904,3
103281,101750,100000,7798,7500,20200904,4
103281,100874,100051,8398,7709,20200904,5
103282,106300,100009,7519,11300,20200904,1
103282,103232,100013,23330,14367,20200904,2
103282,102458,100026,9601,10300,20200904,3
103282,104968,100019,15607,12121,20200904,4
103282,102749,100288,15581,140017,20200904,5
103286,107069,100000,9967,17700,20200904,1
103286,101663,100026,15986,7434,20200904,2
103286,105554,100000,14424,5084,20200904,3
103286,101666,100037,10972,10700,20200904,4
103286,101939,100011,2873,8080,20200904,5
103288,102725,100224,4055,7106,20200904,1
103288,101210,100186,7968,11889,20200904,2
103288,100458,100000,9685,3994,20200904,3
103288,102319,100005,4075,11861,20200904,4
103288,104816,100054,4088,24334,20200904,5
103289,100801,100055,12177,3065,20200904,1
103289,100875,100023,13667,9474,20200904,2
103289,104940,100019,7883,4969,20200904,3
103289,101817,100027,6591,7662,20200904,4
103289,105161,100018,8497,4055,20200904,5
103297,101094,100049,35107,10008,20200904,1
103297,102725,100224,933,7106,20200904,2
103297,108305,100028,32255,4620,20200904,3
103297,106198,100039,895,15421,20200904,4
103297,101536,100037,826,10248,20200904,5
103306,103517,100099,11985,12967,20200904,1
103306,102627,100084,11942,13419,20200904,2
103306,102568,100063,12005,8271,20200904,3
103306,103199,100000,12059,13187,20200904,4
103306,104073,100076,12043,9322,20200904,5
103309,102418,100054,7378,57567,20200904,1
103309,105203,100011,16439,11562,20200904,2
103309,102318,100037,31814,15655,20200904,3
103309,100984,100054,8505,10937,20200904,4
103309,100212,100082,979,19870,20200904,5
103316,101829,100013,5547,30021,20200904,1
103316,104065,100000,3946,7105,20200904,2
103316,102711,100000,3932,22847,20200904,3
103316,103021,100131,2104,7175,20200904,4
103316,102862,100291,2047,9472,20200904,5
103330,103539,100027,5476,10134,20200904,1
103330,101412,100026,6475,18267,20200904,2
103330,105185,100026,4441,8567,20200904,3
103330,104618,100122,5309,11067,20200904,4
103330,103097,100017,5458,11679,20200904,5
103354,103484,100009,10138,25124,20200904,1
103354,101638,100005,9396,7300,20200904,2
103354,104352,100080,8163,9088,20200904,3
103354,102075,100000,10157,11121,20200904,4
103354,100356,100000,7704,9056,20200904,5
103355,104527,100367,2625,15205,20200904,1
103355,102421,100000,17017,14070,20200904,2
103355,101766,100009,1103,5400,20200904,3
103355,102345,100000,18300,13227,20200904,4
103355,100731,100054,1209,10267,20200904,5
103369,103791,100338,13294,8399,20200904,1
103369,104143,100028,2279,14248,20200904,2
103369,103092,100009,3169,13655,20200904,3
103369,102568,100063,8919,8271,20200904,4
103369,100212,100082,8086,19934,20200904,5
103370,101062,100051,10906,7234,20200904,1
103370,103313,100000,10936,9472,20200904,2
103370,102038,100049,2946,8615,20200904,3
103370,103762,100053,10908,12300,20200904,4
103370,102977,100068,10913,10667,20200904,5
103379,103147,100008,10438,13977,20200904,1
103379,104214,100015,12798,10100,20200904,2
103379,109348,100018,20493,8088,20200904,3
103379,101338,100055,3905,30998,20200904,4
103379,101450,100090,7795,15267,20200904,5
103384,100219,100083,7555,10449,20200904,1
103384,100852,100049,31148,8777,20200904,2
103384,104732,100224,5951,6867,20200904,3
103384,101343,100049,3207,35991,20200904,4
103384,100483,100019,5593,10635,20200904,5
103393,102725,100224,8641,7167,20200904,1
103393,101495,100005,17505,7100,20200904,2
103393,100569,100000,26905,11055,20200904,3
103393,102264,100005,2477,7500,20200904,4
103393,100874,100051,4933,7686,20200904,5
103395,102103,100005,1003,14164,20200904,1
103395,100425,100000,1584,11984,20200904,2
103395,102318,100037,4768,15655,20200904,3
103395,105170,100285,471,24988,20200904,4
103395,103640,100019,1069,24242,20200904,5
103406,100074,100042,5793,6340,20200904,1
103406,101756,100000,8589,8725,20200904,2
103406,100801,100055,6842,3065,20200904,3
103406,104634,100000,4163,10000,20200904,4
103406,102114,100113,5330,7802,20200904,5
103418,105980,100028,6472,6084,20200904,1
103418,103810,100010,7362,6884,20200904,2
103418,100023,100013,6414,5771,20200904,3
103418,100005,100005,5329,7434,20200904,4
103418,103691,100000,8430,7338,20200904,5
103425,103092,100009,3101,13655,20200904,1
103425,102795,100262,26713,12288,20200904,2
103425,100695,100133,3150,8267,20200904,3
103425,103375,100027,4101,11284,20200904,4
103425,102046,100027,4895,18437,20200904,5
103428,102812,100043,6871,8822,20200904,1
103428,105318,100009,7203,3437,20200904,2
103428,104940,100019,6876,4969,20200904,3
103428,102118,100028,6941,5038,20200904,4
103428,103092,100009,10067,13655,20200904,5
103436,104449,100027,3759,13514,20200904,1
103436,102691,100099,3701,9817,20200904,2
103436,103136,100019,10203,12296,20200904,3
103436,100801,100055,3739,3065,20200904,4
103436,101412,100026,8344,18206,20200904,5
103437,103894,100011,5425,10455,20200904,1
103437,102318,100037,3455,15655,20200904,2
103437,100138,100027,1100,8266,20200904,3
103437,100743,100141,3495,12034,20200904,4
103437,102225,100055,4082,12079,20200904,5
103438,103295,100043,12640,6700,20200904,1
103438,104443,100017,12630,8100,20200904,2
103438,102475,100027,12738,10567,20200904,3
103438,101329,100063,12696,4567,20200904,4
103438,104454,100364,11627,13143,20200904,5
103439,101906,100063,2888,6367,20200904,1
103439,104327,100000,17966,10171,20200904,2
103439,105796,100076,17999,6200,20200904,3
103439,103756,100019,17911,5155,20200904,4
103439,100894,100009,2848,5172,20200904,5
103441,104268,100270,14269,9034,20200904,1
103441,102356,100005,14295,142153,20200904,2
103441,102725,100224,14271,7106,20200904,3
103441,100356,100000,14272,9056,20200904,4
103441,101002,100017,14256,7467,20200904,5
103450,100198,100007,13312,36223,20200904,1
103450,103177,100037,12003,8891,20200904,2
103450,100543,100084,1450,12028,20200904,3
103450,102864,100017,5884,10221,20200904,4
103450,102711,100000,1732,22847,20200904,5
103455,103914,100019,8829,32183,20200904,1
103455,104940,100019,5080,4969,20200904,2
103455,102264,100005,9177,7524,20200904,3
103455,103762,100053,5816,12321,20200904,4
103455,105561,100043,4964,10688,20200904,5
103461,103678,100019,10064,9621,20200904,1
103461,100801,100055,1031,3065,20200904,2
103461,102872,100059,2016,10008,20200904,3
103461,102872,100059,3710,10008,20200904,4
103461,102234,100028,16976,14000,20200904,5
103462,102725,100224,8374,7167,20200904,1
103462,101706,100012,5742,27495,20200904,2
103462,100253,100000,24403,61376,20200904,3
103462,100635,100019,23499,10267,20200904,4
103462,102128,100012,14109,57500,20200904,5
103467,102725,100224,9567,7167,20200904,1
103467,103116,100008,9581,10177,20200904,2
103467,100801,100055,18357,3034,20200904,3
103467,103468,100007,9640,29118,20200904,4
103467,102318,100037,9565,15634,20200904,5
103472,104940,100019,982,4934,20200904,1
103472,106300,100009,4283,11300,20200904,2
103472,104527,100367,21220,15234,20200904,3
103472,100030,100025,2607,45200,20200904,4
103472,101668,100005,2543,7367,20200904,5
103476,103854,100054,9792,48149,20200904,1
103476,103471,100001,8884,56734,20200904,2
103476,102147,100017,6594,8081,20200904,3
103476,102749,100288,7773,140017,20200904,4
103476,103617,100055,8908,13674,20200904,5
103482,108012,100009,1951,6467,20200904,1
103482,101061,100022,8113,9728,20200904,2
103482,101906,100063,8127,6367,20200904,3
103482,100801,100055,8176,3034,20200904,4
103482,104443,100017,8134,8120,20200904,5
103487,108057,100053,8176,4055,20200904,1
103487,103791,100338,14755,8399,20200904,2
103487,102318,100037,9563,15655,20200904,3
103487,103400,100027,5590,13005,20200904,4
103487,104073,100076,9547,9343,20200904,5
103488,100458,100000,6251,3967,20200904,1
103488,104327,100000,6698,10171,20200904,2
103488,103163,100000,7671,6167,20200904,3
103488,102749,100288,4984,140017,20200904,4
103488,102408,100027,6930,11967,20200904,5
103490,102725,100224,3951,7106,20200904,1
103490,102586,100037,1966,9335,20200904,2
103490,102318,100037,1939,15655,20200904,3
103490,107381,100000,1938,6088,20200904,4
103490,103894,100011,1947,10455,20200904,5
103497,101958,100008,6600,15867,20200904,1
103497,104061,100347,3902,57134,20200904,2
103497,104177,100017,1056,7900,20200904,3
103497,104177,100017,0,7900,20200904,4
103497,102318,100037,1774,15634,20200904,5
103503,102725,100224,8881,7106,20200904,1
103503,103539,100027,3968,10051,20200904,2
103503,102106,100057,8873,12880,20200904,3
103503,102749,100288,8366,140017,20200904,4
103503,103092,100009,8665,13655,20200904,5
103508,104452,100009,7923,11352,20200904,1
103508,100675,100000,6865,13255,20200904,2
103508,100531,100069,9915,7755,20200904,3
103508,103894,100011,6791,10455,20200904,4
103508,104180,100049,9890,10367,20200904,5
103509,102864,100017,4778,10221,20200904,1
103509,103539,100027,11626,10051,20200904,2
103509,101061,100022,4802,9728,20200904,3
103509,100997,100014,4818,6104,20200904,4
103509,102138,100012,9594,17090,20200904,5
103519,100456,100111,15843,8592,20200904,1
103519,103346,100084,16871,5000,20200904,2
103519,102357,100000,8883,9588,20200904,3
103519,103145,100009,16868,10900,20200904,4
103519,102725,100224,16867,7106,20200904,5
103520,101766,100009,2179,5400,20200904,1
103520,100997,100014,11867,6104,20200904,2
103520,100044,100035,15708,9021,20200904,3
103520,103536,100000,8711,9567,20200904,4
103520,103987,100147,4027,12034,20200904,5
103521,104618,100122,19238,11053,20200904,1
103521,101638,100005,2219,7300,20200904,2
103521,103727,100028,1520,7621,20200904,3
103521,100308,100027,1466,9155,20200904,4
103521,102349,100019,19816,7524,20200904,5
103529,103539,100027,6769,10134,20200904,1
103529,105476,100177,7658,7406,20200904,2
103529,103295,100043,8757,6700,20200904,3
103529,103083,100000,5386,11898,20200904,4
103529,100815,100027,6754,5394,20200904,5
103530,108335,100043,3276,4434,20200904,1
103530,100458,100000,12365,3967,20200904,2
103530,103086,100037,6274,10444,20200904,3
103530,104744,100009,6266,8280,20200904,4
103530,100801,100055,11211,3034,20200904,5
103541,101273,100017,6975,7175,20200904,1
103541,102725,100224,5004,7106,20200904,2
103541,102408,100027,12002,11967,20200904,3
103541,100807,100049,15006,15467,20200904,4
103541,102308,100019,8975,6784,20200904,5
103542,101876,100043,18177,8434,20200904,1
103542,103177,100037,4503,8880,20200904,2
103542,101433,100000,4411,6334,20200904,3
103542,100389,100010,4558,9167,20200904,4
103542,105087,100177,18159,9734,20200904,5
103549,104063,100012,4842,10264,20200904,1
103549,100052,100026,4312,9917,20200904,2
103549,102805,100017,10156,7367,20200904,3
103549,101368,100005,6015,7709,20200904,4
103549,101062,100051,3655,7255,20200904,5
103562,102318,100037,8833,15655,20200904,1
103562,104650,100028,8836,8100,20200904,2
103562,100815,100027,8841,5394,20200904,3
103562,100932,100054,8834,47855,20200904,4
103562,104744,100009,8825,8289,20200904,5
103563,104100,100000,14509,7709,20200904,1
103563,105709,100049,1317,5269,20200904,2
103563,102859,100019,1679,13234,20200904,3
103563,105487,100048,11414,16334,20200904,4
103563,102318,100037,1310,15634,20200904,5
103565,102725,100224,2643,7106,20200904,1
103565,103691,100000,4606,7338,20200904,2
103565,100356,100000,7162,9056,20200904,3
103565,104214,100015,183908,10100,20200904,4
103565,102770,100000,3630,14933,20200904,5
103579,102795,100262,838,12288,20200904,1
103579,107376,100018,2262,4321,20200904,2
103579,100171,100012,8496,33817,20200904,3
103579,102299,100013,7668,11017,20200904,4
103579,105561,100043,5151,10688,20200904,5
103586,104640,100089,4199,10611,20200904,1
103586,101292,100017,5889,6270,20200904,2
103586,101577,100031,5819,4600,20200904,3
103586,102809,100017,6460,20521,20200904,4
103586,101750,100000,7222,7500,20200904,5
103588,102875,100045,8750,8242,20200904,1
103588,102770,100000,9760,14933,20200904,2
103588,102980,100049,7755,9195,20200904,3
103588,103080,100053,8748,5446,20200904,4
103588,102421,100000,9768,14070,20200904,5
103589,102725,100224,9878,7106,20200904,1
103589,100389,100010,10240,9171,20200904,2
103589,101100,100000,11021,9021,20200904,3
103589,104607,100008,8423,7431,20200904,4
103589,101062,100051,11212,7255,20200904,5
103592,101450,100090,2478,15267,20200904,1
103592,100573,100049,1124,12307,20200904,2
103592,102980,100049,3697,9195,20200904,3
103592,101706,100012,927,27495,20200904,4
103592,104971,100012,18443,26288,20200904,5
103597,101025,100009,858,39893,20200904,1
103597,100112,100017,2735,7245,20200904,2
103597,104443,100017,971,8120,20200904,3
103597,100801,100055,1869,3065,20200904,4
103597,101056,100027,2161,82060,20200904,5
103598,100219,100083,1717,10449,20200904,1
103598,100276,100024,4163,12088,20200904,2
103598,102337,100179,18488,8555,20200904,3
103598,100758,100000,37337,8421,20200904,4
103598,103326,100000,7976,9100,20200904,5
103599,102725,100224,4971,7106,20200904,1
103599,102990,100049,6220,9929,20200904,2
103599,104352,100080,6556,9088,20200904,3
103599,102864,100017,6296,10221,20200904,4
103599,101906,100063,4322,6367,20200904,5
103600,102805,100017,9621,7367,20200904,1
103600,103156,100017,3601,7802,20200904,2
103600,100717,100005,26515,9610,20200904,3
103600,102973,100049,18575,7367,20200904,4
103600,102859,100019,1487,13234,20200904,5
103603,104443,100017,6775,8120,20200904,1
103603,101938,100011,6813,13101,20200904,2
103603,100458,100000,6820,3994,20200904,3
103603,103899,100017,20747,31182,20200904,4
103603,100176,100017,20538,7477,20200904,5
103613,107513,100009,5013,3901,20200904,1
103613,100546,100000,11507,9067,20200904,2
103613,100801,100055,12328,3034,20200904,3
103613,103232,100013,5003,14367,20200904,4
103613,100618,100121,11876,8234,20200904,5
103616,102564,100009,0,12680,20200904,1
103616,103176,100309,1084,13143,20200904,2
103616,101335,100181,0,9190,20200904,3
103616,103422,100000,0,5800,20200904,4
103616,104530,100054,2648,20455,20200904,5
103619,103471,100001,7526,56734,20200904,1
103619,105086,100013,6558,9381,20200904,2
103619,104686,100011,8355,8313,20200904,3
103619,103422,100000,7506,5800,20200904,4
103619,105382,100013,7766,4988,20200904,5
103622,102511,100049,2968,5062,20200904,1
103622,101025,100009,2950,39893,20200904,2
103622,103193,100037,11726,11591,20200904,3
103622,101338,100055,2948,30998,20200904,4
103622,109461,100028,11697,5394,20200904,5
103624,100884,100008,5346,15232,20200904,1
103624,103038,100010,6071,6873,20200904,2
103624,102477,100080,5064,9600,20200904,3
103624,102330,100009,5926,12667,20200904,4
103624,101292,100017,5600,6270,20200904,5
103625,101412,100026,4233,18206,20200904,1
103625,102318,100037,4538,15655,20200904,2
103625,105362,100054,8544,11776,20200904,3
103625,102465,100027,8602,6270,20200904,4
103625,102349,100019,4567,7524,20200904,5
103633,103894,100011,2555,10455,20200904,1
103633,101658,100005,15813,8521,20200904,2
103633,101551,100075,15869,8592,20200904,3
103633,101663,100026,15878,7360,20200904,4
103633,105796,100076,15831,6200,20200904,5
103646,106140,100401,10991,8334,20200904,1
103646,105087,100177,2933,9755,20200904,2
103646,105926,100028,2949,7029,20200904,3
103646,103740,100017,8289,9658,20200904,4
103646,100315,100000,16628,12355,20200904,5
103663,102384,100270,22198,16601,20200904,1
103663,100676,100054,13281,45134,20200904,2
103663,101536,100037,5374,10248,20200904,3
103663,100343,100036,9053,10496,20200904,4
103663,104143,100028,37087,14269,20200904,5
103666,100787,100069,1782,15465,20200904,1
103666,103458,100019,16376,11134,20200904,2
103666,109043,100147,17112,13048,20200904,3
103666,103471,100001,17496,56734,20200904,4
103666,103650,100333,15514,9400,20200904,5
103677,102318,100037,7810,15655,20200904,1
103677,102318,100037,18493,15655,20200904,2
103677,102318,100037,0,15651,20200904,3
103677,102318,100037,0,15651,20200904,4
103677,102725,100224,1736,7084,20200904,5
103678,102749,100288,9801,140017,20200904,1
103678,100801,100055,10058,3034,20200904,2
103678,104940,100019,9973,4934,20200904,3
103678,104807,100026,10040,15300,20200904,4
103678,105920,100045,2001,8055,20200904,5
103681,100088,100027,7302,7934,20200904,1
103681,108175,100028,2796,7367,20200904,2
103681,100186,100042,1474,8267,20200904,3
103681,101256,100190,1864,5667,20200904,4
103681,103509,100009,1165,6574,20200904,5
103688,103177,100037,2927,8891,20200904,1
103688,103026,100005,5034,7125,20200904,2
103688,103597,100027,14635,5850,20200904,3
103688,101958,100008,4089,15817,20200904,4
103688,102440,100026,3197,7117,20200904,5
103693,101062,100051,1896,7255,20200904,1
103693,101603,100011,1898,11541,20200904,2
103693,103156,100017,1899,7802,20200904,3
103693,102484,100028,1881,10144,20200904,4
103693,100874,100051,1803,7686,20200904,5
103699,104455,100000,13760,6000,20200904,1
103699,100718,100024,13836,10334,20200904,2
103699,100600,100000,14609,4967,20200904,3
103699,100074,100042,15770,6340,20200904,4
103699,104443,100017,13666,8100,20200904,5
103706,104317,100357,5893,11123,20200904,1
103706,100718,100024,6843,10334,20200904,2
103706,101238,100005,6874,139134,20200904,3
103706,101745,100226,5949,9868,20200904,4
103706,102725,100224,6811,7106,20200904,5
103708,100138,100027,5855,8300,20200904,1
103708,104989,100008,5989,9242,20200904,2
103708,100105,100030,5813,78734,20200904,3
103708,102877,100045,5827,8188,20200904,4
103708,103691,100000,5929,7338,20200904,5
